TaxaID,TSN,Kingdom,Subkingdom,Infrakingdom,Superphylum,Phylum,Subphylum,Class,Subclass,Infraclass,Superorder,Order_,Suborder,Infraorder,Superfamily,Family,Genus,Subgenus,Species,Subspecies,CommonName,Synonyms,TaxaLink,TaxaComments
932,68003,Animalia,Bilateria,Protostomia,Lophozoa,Annelida,Polychaeta,Sedentaria,Palpata,,,Canalipalpata,,,,Terebellidae,Lysilla,,Lysilla loveni,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=68003,
936,68081,Animalia,Bilateria,Protostomia,Lophozoa,Annelida,Polychaeta,Sedentaria,Palpata,,,Canalipalpata,,,,Sabellidae,Chone,,Chone duneri,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=68081,
939,79235,Animalia,Bilateria,Protostomia,Lophozoa,Mollusca,,Bivalvia,Protobranchia,,,Nuculoida,,,,Yoldiidae,Portlandia,,Portlandia lenticula,,lenticulate yoldia,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=79235,
943,93378,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,,,Ampeliscidae,Haploops,,Haploops sibirica,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=93378,
944,93615,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,,,Ischyroceridae,Ericthonius,,Ericthonius megalops,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=93615,
945,93742,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,,,Eusiridae,Rozinante,,Rozinante fragilis,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=93742,
947,94090,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,,,Isaeidae,Protomedeia,,Protomedeia grandimana,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=94090,
949,94161,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,,,Ischyroceridae,Ischyrocerus,,Ischyrocerus laptevi,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=94161,
950,94271,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,,,Lysianassidae,Boeckosimus,,Boeckosimus sibiricus,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=94271,WoRMS synonym with Onisimus sibiricus
953,94458,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,,,Lysianassidae,Orchomenella,,Orchomenella minuta,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=94458,
958,156074,Animalia,Bilateria,Protostomia,Lophozoa,Bryozoa,,Gymnolaemata,,,,Cheilostomata,Anasca,,,Bugulidae,Dendrobeania,,Dendrobeania sp.,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=156074,
964,78781,Animalia,Bilateria,Protostomia,Lophozoa,Mollusca,,Gastropoda,Opisthobranchia,,,,,,,,,,,,opisthobranchs,Euthyneura,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=78781,
965,-101660,Animalia,,,,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,,Lysianassoidae,Lysianassidae,Tryphosa,,Tryphosa sp.,,,,http://www.marinespecies.org/aphia.php?p=taxdetails&id=101660,Described in WoRMS
966,-576598,Animalia,,,,Mollusca,,Gastropoda,Caenogastropoda,,,Littorinimorpha,,,Rissooidea,Rissoidae,Alvania,,Alvania ferruginea,,,,http://www.marinespecies.org/aphia.php?p=taxdetails&id=576598,Described in WoRMS
967,-332927,Animalia,,,,Annelida,,Polychaeta,Sedentaria,Canalipalpata,,Terebellida,Terebellomorpha,,,Ampharetidae,Ampharete,,Ampharete borealis,,,,http://www.marinespecies.org/aphia.php?p=taxdetails&id=332927,Described in WoRMS
968,-325586,Animalia,,,,Annelida,,Polychaeta,Sedentaria,Scolecida,,,,,,Paraonidae,Aricidea,Aricidea (Aricidea),Aricidea (Aricidea) sp.,,,,http://www.marinespecies.org/aphia.php?p=taxdetails&id=325586,Described in WoRMS
969,-734520,Animalia,,,,Annelida,,Polychaeta,Sedentaria,Scolecida,,,,,,Paraonidae,Aricidea,Aricidea (Strelzovia),Aricidea (Strelzovia) antennata,,,,http://www.marinespecies.org/aphia.php?p=taxdetails&id=734520,Described in WoRMS
970,-123080,Animalia,,,,Echinodermata,Asterozoa,Asteroidea,,,,,,,,,,,,,,,http://www.marinespecies.org/aphia.php?p=taxdetails&id=123080,Described in WoRMS
971,-139107,Animalia,,,,Mollusca,,Caudofoveata,,,,Chaetodermatida,,,,Chaetodermatidae,Chaetoderma,,Chaetoderma pellucidum,,,,http://www.marinespecies.org/aphia.php?p=taxdetails&id=139107,Described in WoRMS
972,-834162,Animalia,,,,Annelida,,Polychaeta,Sedentaria,Canalipalpata,,Terebellida,Cirratuliformia,,,Cirratulidae,Chaetozone,,Chaetozone hobsonae,,,,http://www.marinespecies.org/aphia.php?p=taxdetails&id=834162,Described in WoRMS
973,-254710,Animalia,,,,Echinodermata,Echinozoa,Holothuroidea,,,,Molpadida,,,,Molpadiidae,Molpadia,,Molpadia arctica,,,,http://www.marinespecies.org/aphia.php?p=taxdetails&id=254710,Described in WoRMS
974,-131511,Animalia,,,,Annelida,,Polychaeta,Sedentaria,Canalipalpata,,Terebellida,Terebellomorpha,,,Terebellidae,Paramphitrite,,Paramphitrite tetrabranchia,,,,http://www.marinespecies.org/aphia.php?p=taxdetails&id=131511,Described in WoRMS
975,-181299,Animalia,,,,Mollusca,,Bivalvia,Pteriomorphia,,,Pectinida,,,Pectinoidea,Propeamussiidae,Similipecten,,Similipecten greenlandicus,,,,http://www.marinespecies.org/aphia.php?p=taxdetails&id=181299,Described in WoRMS
976,51986,Animalia,Radiata,,,Cnidaria,Anthozoa,Anthozoa,Hexacorallia,,,Ceriantharia,,,,Cerianthidae,Cerianthus,,Cerianthus sp.,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=51986,
977,94490,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,,,Oedicerotidae,Acanthostepheia,,Acanthostepheia sp.,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=94490,
978,94248,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,,,Uristidae,Anonyx,,Anonyx pacifica,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=94248,
979,94116,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,,,Isaeidae,Eurystheus,,Eurystheus sp.,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=94116,
980,93380,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,,,Ampeliscidae,Haploops,,Haploops setosa,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=93380,
981,94609,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,,,Pardaliscidae,Pardalisca,,Pardalisca cuspidata,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=94609,
982,94450,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,,,Uristidae,Tmetonyx,,Tmetonyx sp.,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=94450,
983,93629,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Amphipoda,Gammaridea,,,Aoridae,Unciola,,Unciola sp.,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=93629,
984,159149,Animalia,Bilateria,Deuterostomia,,Chordata,Urochordata,Ascidiacea,,,,Enterogona,Phlebobranchia,,,Corellidae,Chelyosoma,,Chelyosoma sp.,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=159149,
985,66047,Animalia,Bilateria,Protostomia,Lophozoa,Annelida,Polychaeta,Errantia,Aciculata,,,Phyllodocida,,,,Nephtyidae,Aglaophamus,,Aglaophamus sp.,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=66047,
986,67723,Animalia,Bilateria,Protostomia,Lophozoa,Annelida,Polychaeta,Sedentaria,Palpata,,,Canalipalpata,,,,Ampharetidae,Amage,,Amage auricula,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=67723,
987,67749,Animalia,Bilateria,Protostomia,Lophozoa,Annelida,Polychaeta,Sedentaria,Palpata,,,Canalipalpata,,,,Ampharetidae,Amphicteis,,Amphicteis sundevalli,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=67749,
988,66777,Animalia,Bilateria,Protostomia,Lophozoa,Annelida,Polychaeta,Sedentaria,Palpata,,,Canalipalpata,,,,Apistobranchidae,Apistobranchus,,Apistobranchus sp.,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=66777,
989,66778,Animalia,Bilateria,Protostomia,Lophozoa,Annelida,Polychaeta,Sedentaria,Palpata,,,Canalipalpata,,,,Apistobranchidae,Apistobranchus,,Apistobranchus tullbergi,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=66778,
990,67985,Animalia,Bilateria,Protostomia,Lophozoa,Annelida,Polychaeta,Sedentaria,Palpata,,,Canalipalpata,,,,Terebellidae,Artacama,,Artacama sp.,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=67985,
991,80848,Animalia,Bilateria,Protostomia,Lophozoa,Mollusca,,Bivalvia,Heterodonta,,,Veneroida,,,Astartoidea,Astartidae,Astarte,,Astarte vernicosa,,varnished astarte,Tridonta vernicosa,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=80848,
992,67997,Animalia,Bilateria,Protostomia,Lophozoa,Annelida,Polychaeta,Sedentaria,Palpata,,,Canalipalpata,,,,Terebellidae,Axionice,,Axionice sp.,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=67997,
993,156153,Animalia,Bilateria,Protostomia,Lophozoa,Bryozoa,,Gymnolaemata,,,,Cheilostomata,Anasca,,,Scrupocellariidae,Bugulopsis,,Bugulopsis peachi,,,Cellularia peachi,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=156153,
994,543460,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Isopoda,Gnathiidea,,,Gnathiidae,Caecognathia,,Caecognathia elongata,,,Gnathia elongata,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=543460,
995,92212,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Peracarida,Isopoda,Anthuridea,,,Leptanthuridae,Calathura,,Calathura brachiata,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=92212,
996,49471,Animalia,Radiata,,,Cnidaria,Medusozoa,Hydrozoa,Hydroidolina,,,Leptothecatae,,,,Campanulariidae,Campanularia,,Campanularia sp.,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=49471,
997,79081,Animalia,Bilateria,Protostomia,Lophozoa,Mollusca,,Caudofoveata,,,,Chaetodermatida,,,,Chaetodermatidae,Chaetoderma,,Chaetoderma robustum,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=79081,
998,127917,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Nematocera,Culicomorpha,,Chironomidae,,,,,midges,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=127917,
999,67604,Animalia,Bilateria,Protostomia,Lophozoa,Annelida,Polychaeta,Sedentaria,Palpata,,,Scolecida,,,,Maldanidae,Clymenura,,Clymenura polaris,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=67604,
1000,80742,Animalia,Bilateria,Protostomia,Lophozoa,Mollusca,,Bivalvia,Heterodonta,,,Veneroida,,,Carditoidea,Carditidae,Cyclocardia,,Cyclocardia crassidens,,thick cyclocardia,Cyclocardia paucicostata,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=80742,
1001,23692,Plantae,Viridiplantae,Streptophyta,,,,Magnoliopsida,,,Asteranae,Ericales,,,,Ericaceae,Phyllodoce,,Phyllodoce sp.,,mountain heath; mountain heather,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=23692,
1002,49099,Animalia,Radiata,,,Cnidaria,Medusozoa,Hydrozoa,Hydroidolina,,,Anthoathecatae,Filifera,,,Eudendriidae,Eudendrium,,Eudendrium sp.,,,Endendrium; Eudendrium tenellum,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=49099,
1003,64722,Animalia,Bilateria,Protostomia,Lophozoa,Annelida,Polychaeta,Errantia,Aciculata,,,Phyllodocida,,,,Polynoidae,Eucranta,,Eucranta villosa,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=64722,
1004,65307,Animalia,Bilateria,Protostomia,Lophozoa,Annelida,Polychaeta,Errantia,Aciculata,,,Phyllodocida,,,,Phyllodocidae,Mystides,,Mystides borealis,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=65307,
1005,65482,Animalia,Bilateria,Protostomia,Lophozoa,Annelida,Polychaeta,Errantia,Aciculata,,,Phyllodocida,,,,Hesionidae,Nereimyra,,Nereimyra aphroditoides,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=65482,
1006,66074,Animalia,Bilateria,Protostomia,Lophozoa,Annelida,Polychaeta,Errantia,Aciculata,,,Phyllodocida,,,,Sphaerodoridae,Sphaerodoropsis,,Sphaerodoropsis minuta,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=66074,
1007,67043,Animalia,Bilateria,Protostomia,Lophozoa,Annelida,Polychaeta,Sedentaria,Palpata,,,Canalipalpata,,,,Magelonidae,Magelona,,Magelona sp.,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=67043,
1008,67074,Animalia,Bilateria,Protostomia,Lophozoa,Annelida,Polychaeta,Sedentaria,Palpata,,,Canalipalpata,,,,Trochochaetidae,Trochochaeta,,Trochochaeta carica,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=67074,
1009,67106,Animalia,Bilateria,Protostomia,Lophozoa,Annelida,Polychaeta,Sedentaria,Palpata,,,Canalipalpata,,,,Chaetopteridae,Spiochaetopterus,,Spiochaetopterus typicus,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=67106,
1010,67244,Animalia,Bilateria,Protostomia,Lophozoa,Annelida,Polychaeta,Sedentaria,Palpata,,,Canalipalpata,,,,Flabelligeridae,Pherusa,,Pherusa plumosa,,,Stylarioides plumosa,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=67244,
1011,67364,Animalia,Bilateria,Protostomia,Lophozoa,Annelida,Polychaeta,Sedentaria,Palpata,,,Scolecida,,,,Opheliidae,Travisia,,Travisia sp.,,,,http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=67364,
