SiteCode,VariableCode,LabSampleCode,DataValue,CensorCode,OffsetValue,OffsetUnits,OffsetDescription,Qualifier,ValueAccuracy
Colville River,TSS,JT-2015-SM-Colville-River-5-19-15-lab-duplicate-1,677,nc,-9999,meter,Offset value represents depth below river surface.,,0.01
Colville River,Al-P,JT-2015-SM-Colville-River-5-19-15-lab-duplicate-1,4.45,nc,-9999,meter,Offset value represents depth below river surface.,,0.03
Colville River,As-P,JT-2015-SM-Colville-River-5-19-15-lab-duplicate-1,10.9,nc,-9999,meter,Offset value represents depth below river surface.,,0.5
Colville River,Ba-P,JT-2015-SM-Colville-River-5-19-15-lab-duplicate-1,489,nc,-9999,meter,Offset value represents depth below river surface.,,1.5
Colville River,Cu-P,JT-2015-SM-Colville-River-5-19-15-lab-duplicate-1,33.0,nc,-9999,meter,Offset value represents depth below river surface.,,0.1
Colville River,Fe-P,JT-2015-SM-Colville-River-5-19-15-lab-duplicate-1,3.71,nc,-9999,meter,Offset value represents depth below river surface.,,0.03
Colville River,Mn-P,JT-2015-SM-Colville-River-5-19-15-lab-duplicate-1,618,nc,-9999,meter,Offset value represents depth below river surface.,,49
Colville River,N-P,JT-2015-SM-Colville-River-5-19-15-lab-duplicate-1,0.26,nc,-9999,meter,Offset value represents depth below river surface.,,0.05
Colville River,P-P,JT-2015-SM-Colville-River-5-19-15-lab-duplicate-1,0.08,nc,-9999,meter,Offset value represents depth below river surface.,,0.001
Colville River,Si-P,JT-2015-SM-Colville-River-5-19-15-lab-duplicate-1,28.1,nc,-9999,meter,Offset value represents depth below river surface.,,0.4
Colville River,Zn-P,JT-2015-SM-Colville-River-5-19-15-lab-duplicate-1,73.5,nc,-9999,meter,Offset value represents depth below river surface.,,0.7
Colville River,POC,JT-2015-SM-Colville-River-5-19-15-lab-duplicate-1,2.38,nc,-9999,meter,Offset value represents depth below river surface.,,0.2
Colville River,TSS,JT-2015-SM-Colville-River-5-19-15-lab-duplicate-2,684,nc,-9999,meter,Offset value represents depth below river surface.,,0.01
Colville River,Al-P,JT-2015-SM-Colville-River-5-19-15-lab-duplicate-2,4.59,nc,-9999,meter,Offset value represents depth below river surface.,,0.03
Colville River,As-P,JT-2015-SM-Colville-River-5-19-15-lab-duplicate-2,11.6,nc,-9999,meter,Offset value represents depth below river surface.,,0.5
Colville River,Ba-P,JT-2015-SM-Colville-River-5-19-15-lab-duplicate-2,471,nc,-9999,meter,Offset value represents depth below river surface.,,1.5
Colville River,Cu-P,JT-2015-SM-Colville-River-5-19-15-lab-duplicate-2,33.3,nc,-9999,meter,Offset value represents depth below river surface.,,0.1
Colville River,Fe-P,JT-2015-SM-Colville-River-5-19-15-lab-duplicate-2,3.78,nc,-9999,meter,Offset value represents depth below river surface.,,0.03
Colville River,Mn-P,JT-2015-SM-Colville-River-5-19-15-lab-duplicate-2,604,nc,-9999,meter,Offset value represents depth below river surface.,,49
Colville River,N-P,JT-2015-SM-Colville-River-5-19-15-lab-duplicate-2,0.24,nc,-9999,meter,Offset value represents depth below river surface.,,0.05
Colville River,P-P,JT-2015-SM-Colville-River-5-19-15-lab-duplicate-2,0.08,nc,-9999,meter,Offset value represents depth below river surface.,,0.001
Colville River,Si-P,JT-2015-SM-Colville-River-5-19-15-lab-duplicate-2,27.9,nc,-9999,meter,Offset value represents depth below river surface.,,0.4
Colville River,Zn-P,JT-2015-SM-Colville-River-5-19-15-lab-duplicate-2,75.4,nc,-9999,meter,Offset value represents depth below river surface.,,0.7
Colville River,POC,JT-2015-SM-Colville-River-5-19-15-lab-duplicate-2,2.43,nc,-9999,meter,Offset value represents depth below river surface.,,0.2
Colville River,TSS,JT-2015-SM-Colville-River-5-20-15,338,nc,-9999,meter,Offset value represents depth below river surface.,,0.01
Colville River,Al-P,JT-2015-SM-Colville-River-5-20-15,6.84,nc,-9999,meter,Offset value represents depth below river surface.,,0.03
Colville River,As-P,JT-2015-SM-Colville-River-5-20-15,7.0,nc,-9999,meter,Offset value represents depth below river surface.,,0.5
Colville River,Ba-P,JT-2015-SM-Colville-River-5-20-15,663,nc,-9999,meter,Offset value represents depth below river surface.,,1.5
Colville River,Cu-P,JT-2015-SM-Colville-River-5-20-15,33.9,nc,-9999,meter,Offset value represents depth below river surface.,,0.1
Colville River,Fe-P,JT-2015-SM-Colville-River-5-20-15,4.47,nc,-9999,meter,Offset value represents depth below river surface.,,0.03
Colville River,Mn-P,JT-2015-SM-Colville-River-5-20-15,948,nc,-9999,meter,Offset value represents depth below river surface.,,49
Colville River,N-P,JT-2015-SM-Colville-River-5-20-15,0.25,nc,-9999,meter,Offset value represents depth below river surface.,,0.05
Colville River,P-P,JT-2015-SM-Colville-River-5-20-15,0.08,nc,-9999,meter,Offset value represents depth below river surface.,,0.001
Colville River,Si-P,JT-2015-SM-Colville-River-5-20-15,30.1,nc,-9999,meter,Offset value represents depth below river surface.,,0.4
Colville River,Zn-P,JT-2015-SM-Colville-River-5-20-15,87.4,nc,-9999,meter,Offset value represents depth below river surface.,,0.7
Colville River,POC,JT-2015-SM-Colville-River-5-20-15,2.53,nc,-9999,meter,Offset value represents depth below river surface.,,0.2
Colville River,TSS,JT-2015-SM-Colville-River-5-22-15,318,nc,-9999,meter,Offset value represents depth below river surface.,,0.01
Colville River,Al-P,JT-2015-SM-Colville-River-5-22-15,6.62,nc,-9999,meter,Offset value represents depth below river surface.,,0.03
Colville River,As-P,JT-2015-SM-Colville-River-5-22-15,7.3,nc,-9999,meter,Offset value represents depth below river surface.,,0.5
Colville River,Ba-P,JT-2015-SM-Colville-River-5-22-15,551,nc,-9999,meter,Offset value represents depth below river surface.,,1.5
Colville River,Cu-P,JT-2015-SM-Colville-River-5-22-15,37.6,nc,-9999,meter,Offset value represents depth below river surface.,,0.1
Colville River,Fe-P,JT-2015-SM-Colville-River-5-22-15,4.40,nc,-9999,meter,Offset value represents depth below river surface.,,0.03
Colville River,Mn-P,JT-2015-SM-Colville-River-5-22-15,698,nc,-9999,meter,Offset value represents depth below river surface.,,49
Colville River,N-P,JT-2015-SM-Colville-River-5-22-15,0.36,nc,-9999,meter,Offset value represents depth below river surface.,,0.05
Colville River,P-P,JT-2015-SM-Colville-River-5-22-15,0.08,nc,-9999,meter,Offset value represents depth below river surface.,,0.001
Colville River,Si-P,JT-2015-SM-Colville-River-5-22-15,28.2,nc,-9999,meter,Offset value represents depth below river surface.,,0.4
Colville River,Zn-P,JT-2015-SM-Colville-River-5-22-15,87.9,nc,-9999,meter,Offset value represents depth below river surface.,,0.7
Colville River,POC,JT-2015-SM-Colville-River-5-22-15,2.51,nc,-9999,meter,Offset value represents depth below river surface.,,0.2
Colville River,TSS,JT-2015-SM-Colville-River-5-23-15,997,nc,-9999,meter,Offset value represents depth below river surface.,,0.01
Colville River,Al-P,JT-2015-SM-Colville-River-5-23-15,6.09,nc,-9999,meter,Offset value represents depth below river surface.,,0.03
Colville River,As-P,JT-2015-SM-Colville-River-5-23-15,6.1,nc,-9999,meter,Offset value represents depth below river surface.,,0.5
Colville River,Ba-P,JT-2015-SM-Colville-River-5-23-15,601,nc,-9999,meter,Offset value represents depth below river surface.,,1.5
Colville River,Cu-P,JT-2015-SM-Colville-River-5-23-15,32.3,nc,-9999,meter,Offset value represents depth below river surface.,,0.1
Colville River,Fe-P,JT-2015-SM-Colville-River-5-23-15,3.78,nc,-9999,meter,Offset value represents depth below river surface.,,0.03
Colville River,Mn-P,JT-2015-SM-Colville-River-5-23-15,682,nc,-9999,meter,Offset value represents depth below river surface.,,49
Colville River,N-P,JT-2015-SM-Colville-River-5-23-15,0.21,nc,-9999,meter,Offset value represents depth below river surface.,,0.05
Colville River,P-P,JT-2015-SM-Colville-River-5-23-15,0.08,nc,-9999,meter,Offset value represents depth below river surface.,,0.001
Colville River,Si-P,JT-2015-SM-Colville-River-5-23-15,29.5,nc,-9999,meter,Offset value represents depth below river surface.,,0.4
Colville River,Zn-P,JT-2015-SM-Colville-River-5-23-15,76.4,nc,-9999,meter,Offset value represents depth below river surface.,,0.7
Colville River,POC,JT-2015-SM-Colville-River-5-23-15,2.96,nc,-9999,meter,Offset value represents depth below river surface.,,0.2
Colville River,TSS,JT-2015-SM-Colville-River-5-24-15,637,nc,-9999,meter,Offset value represents depth below river surface.,,0.01
Colville River,Al-P,JT-2015-SM-Colville-River-5-24-15,6.13,nc,-9999,meter,Offset value represents depth below river surface.,,0.03
Colville River,As-P,JT-2015-SM-Colville-River-5-24-15,4.7,nc,-9999,meter,Offset value represents depth below river surface.,,0.5
Colville River,Ba-P,JT-2015-SM-Colville-River-5-24-15,500,nc,-9999,meter,Offset value represents depth below river surface.,,1.5
Colville River,Cu-P,JT-2015-SM-Colville-River-5-24-15,36.4,nc,-9999,meter,Offset value represents depth below river surface.,,0.1
Colville River,Fe-P,JT-2015-SM-Colville-River-5-24-15,4.07,nc,-9999,meter,Offset value represents depth below river surface.,,0.03
Colville River,Mn-P,JT-2015-SM-Colville-River-5-24-15,625,nc,-9999,meter,Offset value represents depth below river surface.,,49
Colville River,N-P,JT-2015-SM-Colville-River-5-24-15,0.26,nc,-9999,meter,Offset value represents depth below river surface.,,0.05
Colville River,P-P,JT-2015-SM-Colville-River-5-24-15,0.08,nc,-9999,meter,Offset value represents depth below river surface.,,0.001
Colville River,Si-P,JT-2015-SM-Colville-River-5-24-15,29.2,nc,-9999,meter,Offset value represents depth below river surface.,,0.4
Colville River,Zn-P,JT-2015-SM-Colville-River-5-24-15,77.0,nc,-9999,meter,Offset value represents depth below river surface.,,0.7
Colville River,POC,JT-2015-SM-Colville-River-5-24-15,2.51,nc,-9999,meter,Offset value represents depth below river surface.,,0.2
Colville River,TSS,JT-2015-SM-Colville-River-5-26-15,187,nc,-9999,meter,Offset value represents depth below river surface.,,0.01
Colville River,Al-P,JT-2015-SM-Colville-River-5-26-15,7.24,nc,-9999,meter,Offset value represents depth below river surface.,,0.03
Colville River,As-P,JT-2015-SM-Colville-River-5-26-15,6.1,nc,-9999,meter,Offset value represents depth below river surface.,,0.5
Colville River,Ba-P,JT-2015-SM-Colville-River-5-26-15,555,nc,-9999,meter,Offset value represents depth below river surface.,,1.5
Colville River,Cu-P,JT-2015-SM-Colville-River-5-26-15,39.9,nc,-9999,meter,Offset value represents depth below river surface.,,0.1
Colville River,Fe-P,JT-2015-SM-Colville-River-5-26-15,4.71,nc,-9999,meter,Offset value represents depth below river surface.,,0.03
Colville River,Mn-P,JT-2015-SM-Colville-River-5-26-15,664,nc,-9999,meter,Offset value represents depth below river surface.,,49
Colville River,N-P,JT-2015-SM-Colville-River-5-26-15,0.44,nc,-9999,meter,Offset value represents depth below river surface.,,0.05
Colville River,P-P,JT-2015-SM-Colville-River-5-26-15,0.08,nc,-9999,meter,Offset value represents depth below river surface.,,0.001
Colville River,Si-P,JT-2015-SM-Colville-River-5-26-15,27.0,nc,-9999,meter,Offset value represents depth below river surface.,,0.4
Colville River,Zn-P,JT-2015-SM-Colville-River-5-26-15,89.9,nc,-9999,meter,Offset value represents depth below river surface.,,0.7
Colville River,POC,JT-2015-SM-Colville-River-5-26-15,2.55,nc,-9999,meter,Offset value represents depth below river surface.,,0.2
Colville River,TSS,JT-2015-SM-Colville-River-5-27-15,202,nc,-9999,meter,Offset value represents depth below river surface.,,0.01
Colville River,Al-P,JT-2015-SM-Colville-River-5-27-15,6.87,nc,-9999,meter,Offset value represents depth below river surface.,,0.03
Colville River,As-P,JT-2015-SM-Colville-River-5-27-15,7.3,nc,-9999,meter,Offset value represents depth below river surface.,,0.5
Colville River,Ba-P,JT-2015-SM-Colville-River-5-27-15,560,nc,-9999,meter,Offset value represents depth below river surface.,,1.5
Colville River,Cu-P,JT-2015-SM-Colville-River-5-27-15,40.3,nc,-9999,meter,Offset value represents depth below river surface.,,0.1
Colville River,Fe-P,JT-2015-SM-Colville-River-5-27-15,4.24,nc,-9999,meter,Offset value represents depth below river surface.,,0.03
Colville River,Mn-P,JT-2015-SM-Colville-River-5-27-15,664,nc,-9999,meter,Offset value represents depth below river surface.,,49
Colville River,N-P,JT-2015-SM-Colville-River-5-27-15,0.35,nc,-9999,meter,Offset value represents depth below river surface.,,0.05
Colville River,P-P,JT-2015-SM-Colville-River-5-27-15,0.08,nc,-9999,meter,Offset value represents depth below river surface.,,0.001
Colville River,Si-P,JT-2015-SM-Colville-River-5-27-15,26.4,nc,-9999,meter,Offset value represents depth below river surface.,,0.4
Colville River,Zn-P,JT-2015-SM-Colville-River-5-27-15,88.0,nc,-9999,meter,Offset value represents depth below river surface.,,0.7
Colville River,POC,JT-2015-SM-Colville-River-5-27-15,2.62,nc,-9999,meter,Offset value represents depth below river surface.,,0.2
Colville River,TSS,JT-2015-SM-Colville-River-5-28-15,729,nc,-9999,meter,Offset value represents depth below river surface.,,0.01
Colville River,Al-P,JT-2015-SM-Colville-River-5-28-15,5.86,nc,-9999,meter,Offset value represents depth below river surface.,,0.03
Colville River,As-P,JT-2015-SM-Colville-River-5-28-15,9.4,nc,-9999,meter,Offset value represents depth below river surface.,,0.5
Colville River,Ba-P,JT-2015-SM-Colville-River-5-28-15,654,nc,-9999,meter,Offset value represents depth below river surface.,,1.5
Colville River,Cu-P,JT-2015-SM-Colville-River-5-28-15,30.2,nc,-9999,meter,Offset value represents depth below river surface.,,0.1
Colville River,Fe-P,JT-2015-SM-Colville-River-5-28-15,3.68,nc,-9999,meter,Offset value represents depth below river surface.,,0.03
Colville River,Mn-P,JT-2015-SM-Colville-River-5-28-15,694,nc,-9999,meter,Offset value represents depth below river surface.,,49
Colville River,N-P,JT-2015-SM-Colville-River-5-28-15,0.23,nc,-9999,meter,Offset value represents depth below river surface.,,0.05
Colville River,P-P,JT-2015-SM-Colville-River-5-28-15,0.07,nc,-9999,meter,Offset value represents depth below river surface.,,0.001
Colville River,Si-P,JT-2015-SM-Colville-River-5-28-15,28.5,nc,-9999,meter,Offset value represents depth below river surface.,,0.4
Colville River,Zn-P,JT-2015-SM-Colville-River-5-28-15,77.5,nc,-9999,meter,Offset value represents depth below river surface.,,0.7
Colville River,POC,JT-2015-SM-Colville-River-5-28-15,3.22,nc,-9999,meter,Offset value represents depth below river surface.,,0.2
Kuparuk River,TSS,JT-2015-SM-Kuparuk-River-5-21-15,122,nc,0.2,meter,Offset value represents depth below river surface.,,0.01
Kuparuk River,Al-P,JT-2015-SM-Kuparuk-River-5-21-15,4.73,nc,0.2,meter,Offset value represents depth below river surface.,,0.03
Kuparuk River,As-P,JT-2015-SM-Kuparuk-River-5-21-15,8.1,nc,0.2,meter,Offset value represents depth below river surface.,,0.5
Kuparuk River,Ba-P,JT-2015-SM-Kuparuk-River-5-21-15,445,nc,0.2,meter,Offset value represents depth below river surface.,,1.5
Kuparuk River,Cu-P,JT-2015-SM-Kuparuk-River-5-21-15,23.5,nc,0.2,meter,Offset value represents depth below river surface.,,0.1
Kuparuk River,Fe-P,JT-2015-SM-Kuparuk-River-5-21-15,3.38,nc,0.2,meter,Offset value represents depth below river surface.,,0.03
Kuparuk River,Mn-P,JT-2015-SM-Kuparuk-River-5-21-15,862,nc,0.2,meter,Offset value represents depth below river surface.,,49
Kuparuk River,N-P,JT-2015-SM-Kuparuk-River-5-21-15,0.46,nc,0.2,meter,Offset value represents depth below river surface.,,0.05
Kuparuk River,P-P,JT-2015-SM-Kuparuk-River-5-21-15,0.09,nc,0.2,meter,Offset value represents depth below river surface.,,0.001
Kuparuk River,Si-P,JT-2015-SM-Kuparuk-River-5-21-15,30.0,nc,0.2,meter,Offset value represents depth below river surface.,,0.4
Kuparuk River,Zn-P,JT-2015-SM-Kuparuk-River-5-21-15,88.9,nc,0.2,meter,Offset value represents depth below river surface.,,0.7
Kuparuk River,POC,JT-2015-SM-Kuparuk-River-5-21-15,5.09,nc,0.2,meter,Offset value represents depth below river surface.,,0.2
Kuparuk River,TSS,JT-2015-SM-Kuparuk-River-5-22-15,55.2,nc,0.2,meter,Offset value represents depth below river surface.,,0.01
Kuparuk River,Al-P,JT-2015-SM-Kuparuk-River-5-22-15,3.95,nc,0.2,meter,Offset value represents depth below river surface.,,0.03
Kuparuk River,As-P,JT-2015-SM-Kuparuk-River-5-22-15,8.5,nc,0.2,meter,Offset value represents depth below river surface.,,0.5
Kuparuk River,Ba-P,JT-2015-SM-Kuparuk-River-5-22-15,384,nc,0.2,meter,Offset value represents depth below river surface.,,1.5
Kuparuk River,Cu-P,JT-2015-SM-Kuparuk-River-5-22-15,26.4,nc,0.2,meter,Offset value represents depth below river surface.,,0.1
Kuparuk River,Fe-P,JT-2015-SM-Kuparuk-River-5-22-15,3.51,nc,0.2,meter,Offset value represents depth below river surface.,,0.03
Kuparuk River,Mn-P,JT-2015-SM-Kuparuk-River-5-22-15,940,nc,0.2,meter,Offset value represents depth below river surface.,,49
Kuparuk River,N-P,JT-2015-SM-Kuparuk-River-5-22-15,0.68,nc,0.2,meter,Offset value represents depth below river surface.,,0.05
Kuparuk River,P-P,JT-2015-SM-Kuparuk-River-5-22-15,0.11,nc,0.2,meter,Offset value represents depth below river surface.,,0.001
Kuparuk River,Si-P,JT-2015-SM-Kuparuk-River-5-22-15,28.1,nc,0.2,meter,Offset value represents depth below river surface.,,0.4
Kuparuk River,Zn-P,JT-2015-SM-Kuparuk-River-5-22-15,89.6,nc,0.2,meter,Offset value represents depth below river surface.,,0.7
Kuparuk River,POC,JT-2015-SM-Kuparuk-River-5-22-15,6.10,nc,0.2,meter,Offset value represents depth below river surface.,,0.2
Kuparuk River,TSS,JT-2015-SM-Kuparuk-River-5-24-15,32.7,nc,0.2,meter,Offset value represents depth below river surface.,,0.01
Kuparuk River,Al-P,JT-2015-SM-Kuparuk-River-5-24-15,4.62,nc,0.2,meter,Offset value represents depth below river surface.,,0.03
Kuparuk River,As-P,JT-2015-SM-Kuparuk-River-5-24-15,9.0,nc,0.2,meter,Offset value represents depth below river surface.,,0.5
Kuparuk River,Ba-P,JT-2015-SM-Kuparuk-River-5-24-15,435,nc,0.2,meter,Offset value represents depth below river surface.,,1.5
Kuparuk River,Cu-P,JT-2015-SM-Kuparuk-River-5-24-15,28.2,nc,0.2,meter,Offset value represents depth below river surface.,,0.1
Kuparuk River,Fe-P,JT-2015-SM-Kuparuk-River-5-24-15,3.68,nc,0.2,meter,Offset value represents depth below river surface.,,0.03
Kuparuk River,Mn-P,JT-2015-SM-Kuparuk-River-5-24-15,950,nc,0.2,meter,Offset value represents depth below river surface.,,49
Kuparuk River,N-P,JT-2015-SM-Kuparuk-River-5-24-15,0.98,nc,0.2,meter,Offset value represents depth below river surface.,,0.05
Kuparuk River,P-P,JT-2015-SM-Kuparuk-River-5-24-15,0.13,nc,0.2,meter,Offset value represents depth below river surface.,,0.001
Kuparuk River,Si-P,JT-2015-SM-Kuparuk-River-5-24-15,25.4,nc,0.2,meter,Offset value represents depth below river surface.,,0.4
Kuparuk River,Zn-P,JT-2015-SM-Kuparuk-River-5-24-15,111,nc,0.2,meter,Offset value represents depth below river surface.,,0.7
Kuparuk River,POC,JT-2015-SM-Kuparuk-River-5-24-15,8.15,nc,0.2,meter,Offset value represents depth below river surface.,,0.2
Kuparuk River,TSS,JT-2015-SM-Kuparuk-River-5-25-15,17.8,nc,0.2,meter,Offset value represents depth below river surface.,,0.01
Kuparuk River,Al-P,JT-2015-SM-Kuparuk-River-5-25-15,4.14,nc,0.2,meter,Offset value represents depth below river surface.,,0.03
Kuparuk River,As-P,JT-2015-SM-Kuparuk-River-5-25-15,8.3,nc,0.2,meter,Offset value represents depth below river surface.,,0.5
Kuparuk River,Ba-P,JT-2015-SM-Kuparuk-River-5-25-15,396,nc,0.2,meter,Offset value represents depth below river surface.,,1.5
Kuparuk River,Cu-P,JT-2015-SM-Kuparuk-River-5-25-15,27.5,nc,0.2,meter,Offset value represents depth below river surface.,,0.1
Kuparuk River,Fe-P,JT-2015-SM-Kuparuk-River-5-25-15,4.36,nc,0.2,meter,Offset value represents depth below river surface.,,0.03
Kuparuk River,Mn-P,JT-2015-SM-Kuparuk-River-5-25-15,1020,nc,0.2,meter,Offset value represents depth below river surface.,,49
Kuparuk River,N-P,JT-2015-SM-Kuparuk-River-5-25-15,1.44,nc,0.2,meter,Offset value represents depth below river surface.,,0.05
Kuparuk River,P-P,JT-2015-SM-Kuparuk-River-5-25-15,0.16,nc,0.2,meter,Offset value represents depth below river surface.,,0.001
Kuparuk River,Si-P,JT-2015-SM-Kuparuk-River-5-25-15,23.2,nc,0.2,meter,Offset value represents depth below river surface.,,0.4
Kuparuk River,Zn-P,JT-2015-SM-Kuparuk-River-5-25-15,104,nc,0.2,meter,Offset value represents depth below river surface.,,0.7
Kuparuk River,POC,JT-2015-SM-Kuparuk-River-5-25-15,7.56,nc,0.2,meter,Offset value represents depth below river surface.,,0.2
Kuparuk River,TSS,JT-2015-SM-Kuparuk-River-5-26-15,9.46,nc,0.2,meter,Offset value represents depth below river surface.,,0.01
Kuparuk River,Al-P,JT-2015-SM-Kuparuk-River-5-26-15,4.96,nc,0.2,meter,Offset value represents depth below river surface.,,0.03
Kuparuk River,As-P,JT-2015-SM-Kuparuk-River-5-26-15,4.0,nc,0.2,meter,Offset value represents depth below river surface.,,0.5
Kuparuk River,Ba-P,JT-2015-SM-Kuparuk-River-5-26-15,519,nc,0.2,meter,Offset value represents depth below river surface.,,1.5
Kuparuk River,Cu-P,JT-2015-SM-Kuparuk-River-5-26-15,27.5,nc,0.2,meter,Offset value represents depth below river surface.,,0.1
Kuparuk River,Fe-P,JT-2015-SM-Kuparuk-River-5-26-15,5.54,nc,0.2,meter,Offset value represents depth below river surface.,,0.03
Kuparuk River,Mn-P,JT-2015-SM-Kuparuk-River-5-26-15,1900,nc,0.2,meter,Offset value represents depth below river surface.,,49
Kuparuk River,N-P,JT-2015-SM-Kuparuk-River-5-26-15,2.45,nc,0.2,meter,Offset value represents depth below river surface.,,0.05
Kuparuk River,P-P,JT-2015-SM-Kuparuk-River-5-26-15,0.22,nc,0.2,meter,Offset value represents depth below river surface.,,0.001
Kuparuk River,Si-P,JT-2015-SM-Kuparuk-River-5-26-15,21.7,nc,0.2,meter,Offset value represents depth below river surface.,,0.4
Kuparuk River,Zn-P,JT-2015-SM-Kuparuk-River-5-26-15,107,nc,0.2,meter,Offset value represents depth below river surface.,,0.7
Kuparuk River,POC,JT-2015-SM-Kuparuk-River-5-26-15,10.4,nc,0.2,meter,Offset value represents depth below river surface.,,0.2
Kuparuk River,TSS,JT-2015-SM-Kuparuk-River-5-27-15,11.5,nc,0.2,meter,Offset value represents depth below river surface.,,0.01
Kuparuk River,Al-P,JT-2015-SM-Kuparuk-River-5-27-15,4.16,nc,0.2,meter,Offset value represents depth below river surface.,,0.03
Kuparuk River,As-P,JT-2015-SM-Kuparuk-River-5-27-15,5.2,nc,0.2,meter,Offset value represents depth below river surface.,,0.5
Kuparuk River,Ba-P,JT-2015-SM-Kuparuk-River-5-27-15,440,nc,0.2,meter,Offset value represents depth below river surface.,,1.5
Kuparuk River,Cu-P,JT-2015-SM-Kuparuk-River-5-27-15,21.6,nc,0.2,meter,Offset value represents depth below river surface.,,0.1
Kuparuk River,Fe-P,JT-2015-SM-Kuparuk-River-5-27-15,4.29,nc,0.2,meter,Offset value represents depth below river surface.,,0.03
Kuparuk River,Mn-P,JT-2015-SM-Kuparuk-River-5-27-15,1320,nc,0.2,meter,Offset value represents depth below river surface.,,49
Kuparuk River,N-P,JT-2015-SM-Kuparuk-River-5-27-15,1.40,nc,0.2,meter,Offset value represents depth below river surface.,,0.05
Kuparuk River,P-P,JT-2015-SM-Kuparuk-River-5-27-15,0.14,nc,0.2,meter,Offset value represents depth below river surface.,,0.001
Kuparuk River,Si-P,JT-2015-SM-Kuparuk-River-5-27-15,25.1,nc,0.2,meter,Offset value represents depth below river surface.,,0.4
Kuparuk River,Zn-P,JT-2015-SM-Kuparuk-River-5-27-15,99.2,nc,0.2,meter,Offset value represents depth below river surface.,,0.7
Kuparuk River,POC,JT-2015-SM-Kuparuk-River-5-27-15,6.47,nc,0.2,meter,Offset value represents depth below river surface.,,0.2
Kuparuk River,TSS,JT-2015-SM-Kuparuk-River-5-28-15,11.1,nc,0.2,meter,Offset value represents depth below river surface.,,0.01
Kuparuk River,Al-P,JT-2015-SM-Kuparuk-River-5-28-15,3.70,nc,0.2,meter,Offset value represents depth below river surface.,,0.03
Kuparuk River,As-P,JT-2015-SM-Kuparuk-River-5-28-15,1.9,nc,0.2,meter,Offset value represents depth below river surface.,,0.5
Kuparuk River,Ba-P,JT-2015-SM-Kuparuk-River-5-28-15,389,nc,0.2,meter,Offset value represents depth below river surface.,,1.5
Kuparuk River,Cu-P,JT-2015-SM-Kuparuk-River-5-28-15,19.3,nc,0.2,meter,Offset value represents depth below river surface.,,0.1
Kuparuk River,Fe-P,JT-2015-SM-Kuparuk-River-5-28-15,4.02,nc,0.2,meter,Offset value represents depth below river surface.,,0.03
Kuparuk River,Mn-P,JT-2015-SM-Kuparuk-River-5-28-15,980,nc,0.2,meter,Offset value represents depth below river surface.,,49
Kuparuk River,N-P,JT-2015-SM-Kuparuk-River-5-28-15,2.51,nc,0.2,meter,Offset value represents depth below river surface.,,0.05
Kuparuk River,P-P,JT-2015-SM-Kuparuk-River-5-28-15,0.12,nc,0.2,meter,Offset value represents depth below river surface.,,0.001
Kuparuk River,Si-P,JT-2015-SM-Kuparuk-River-5-28-15,25.3,nc,0.2,meter,Offset value represents depth below river surface.,,0.4
Kuparuk River,Zn-P,JT-2015-SM-Kuparuk-River-5-28-15,83.9,nc,0.2,meter,Offset value represents depth below river surface.,,0.7
Kuparuk River,POC,JT-2015-SM-Kuparuk-River-5-28-15,11.1,nc,0.2,meter,Offset value represents depth below river surface.,,0.2
Kuparuk River,TSS,JT-2015-SM-Kuparuk-River-5-29-15,11.3,nc,0.2,meter,Offset value represents depth below river surface.,,0.01
Kuparuk River,Al-P,JT-2015-SM-Kuparuk-River-5-29-15,2.45,nc,0.2,meter,Offset value represents depth below river surface.,,0.03
Kuparuk River,As-P,JT-2015-SM-Kuparuk-River-5-29-15,1.9,nc,0.2,meter,Offset value represents depth below river surface.,,0.5
Kuparuk River,Ba-P,JT-2015-SM-Kuparuk-River-5-29-15,220,nc,0.2,meter,Offset value represents depth below river surface.,,1.5
