SiteCode,VariableCode,LabSampleCode,DataValue,CensorCode,OffsetValue,OffsetUnits,OffsetDescription,Qualifier,ValueAccuracy
143-W6,Ni-S-GC,JT-2015-SED-GC-143-W6-36-38cm,50.8,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 36-38cm,0.004
143-W6,Pb-S-GC,JT-2015-SED-GC-143-W6-36-38cm,20.6,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 36-38cm,0.002
143-W6,Sb-S-GC,JT-2015-SED-GC-143-W6-36-38cm,1.70,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 36-38cm,0.001
143-W6,Se-S-GC,JT-2015-SED-GC-143-W6-36-38cm,1.21,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 36-38cm,0.024
143-W6,Sn-S-GC,JT-2015-SED-GC-143-W6-36-38cm,2.28,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 36-38cm,0.003
143-W6,Tl-S-GC,JT-2015-SED-GC-143-W6-36-38cm,0.78,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 36-38cm,0.001
143-W6,V-S-GC,JT-2015-SED-GC-143-W6-36-38cm,219,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 36-38cm,0.6
143-W6,Zn-S-GC,JT-2015-SED-GC-143-W6-36-38cm,143,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 36-38cm,0.5
143-W6,TOC-S-GC,JT-2015-SED-GC-143-W6-36-38cm,1.20,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 36-38cm,0.03
143-W6,Ag-S-GC,JT-2015-SED-GC-143-W6-40-42cm,0.18,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.003
143-W6,Al-S-GC,JT-2015-SED-GC-143-W6-40-42cm,8.48,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.01
143-W6,As-S-GC,JT-2015-SED-GC-143-W6-40-42cm,15.4,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.02
143-W6,Ba-S-GC,JT-2015-SED-GC-143-W6-40-42cm,808,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.01
143-W6,Be-S-GC,JT-2015-SED-GC-143-W6-40-42cm,1.85,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.009
143-W6,Cd-S-GC,JT-2015-SED-GC-143-W6-40-42cm,0.27,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.001
143-W6,Cr-S-GC,JT-2015-SED-GC-143-W6-40-42cm,117,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.4
143-W6,Cu-S-GC,JT-2015-SED-GC-143-W6-40-42cm,34.1,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.2
143-W6,Fe-S-GC,JT-2015-SED-GC-143-W6-40-42cm,4.98,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.01
143-W6,Hg-S-GC,JT-2015-SED-GC-143-W6-40-42cm,0.066,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.001
143-W6,Mn-S-GC,JT-2015-SED-GC-143-W6-40-42cm,675,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,2.4
143-W6,Ni-S-GC,JT-2015-SED-GC-143-W6-40-42cm,53.2,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.004
143-W6,Pb-S-GC,JT-2015-SED-GC-143-W6-40-42cm,21.1,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.002
143-W6,Sb-S-GC,JT-2015-SED-GC-143-W6-40-42cm,1.68,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.001
143-W6,Se-S-GC,JT-2015-SED-GC-143-W6-40-42cm,1.28,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.024
143-W6,Sn-S-GC,JT-2015-SED-GC-143-W6-40-42cm,2.36,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.003
143-W6,Tl-S-GC,JT-2015-SED-GC-143-W6-40-42cm,0.77,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.001
143-W6,V-S-GC,JT-2015-SED-GC-143-W6-40-42cm,227,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.6
143-W6,Zn-S-GC,JT-2015-SED-GC-143-W6-40-42cm,145,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.5
143-W6,TOC-S-GC,JT-2015-SED-GC-143-W6-40-42cm,1.14,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 40-42cm,0.03
143-W6,Ag-S-GC,JT-2015-SED-GC-143-W6-44-46cm,0.17,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.003
143-W6,Al-S-GC,JT-2015-SED-GC-143-W6-44-46cm,8.29,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.01
143-W6,As-S-GC,JT-2015-SED-GC-143-W6-44-46cm,16.7,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.02
143-W6,Ba-S-GC,JT-2015-SED-GC-143-W6-44-46cm,778,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.01
143-W6,Be-S-GC,JT-2015-SED-GC-143-W6-44-46cm,1.82,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.009
143-W6,Cd-S-GC,JT-2015-SED-GC-143-W6-44-46cm,0.36,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.001
143-W6,Cr-S-GC,JT-2015-SED-GC-143-W6-44-46cm,115,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.4
143-W6,Cu-S-GC,JT-2015-SED-GC-143-W6-44-46cm,33.6,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.2
143-W6,Fe-S-GC,JT-2015-SED-GC-143-W6-44-46cm,5.21,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.01
143-W6,Hg-S-GC,JT-2015-SED-GC-143-W6-44-46cm,0.068,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.001
143-W6,Mn-S-GC,JT-2015-SED-GC-143-W6-44-46cm,677,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,2.4
143-W6,Ni-S-GC,JT-2015-SED-GC-143-W6-44-46cm,48.1,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.004
143-W6,Pb-S-GC,JT-2015-SED-GC-143-W6-44-46cm,20.8,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.002
143-W6,Sb-S-GC,JT-2015-SED-GC-143-W6-44-46cm,1.64,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.001
143-W6,Se-S-GC,JT-2015-SED-GC-143-W6-44-46cm,1.28,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.024
143-W6,Sn-S-GC,JT-2015-SED-GC-143-W6-44-46cm,2.21,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.003
143-W6,Tl-S-GC,JT-2015-SED-GC-143-W6-44-46cm,0.73,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.001
143-W6,V-S-GC,JT-2015-SED-GC-143-W6-44-46cm,224,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.6
143-W6,Zn-S-GC,JT-2015-SED-GC-143-W6-44-46cm,142,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.5
143-W6,TOC-S-GC,JT-2015-SED-GC-143-W6-44-46cm,1.12,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 44-46cm,0.03
143-W6,Ag-S-GC,JT-2015-SED-GC-143-W6-48-50cm,0.18,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.003
143-W6,Al-S-GC,JT-2015-SED-GC-143-W6-48-50cm,8.57,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.01
143-W6,As-S-GC,JT-2015-SED-GC-143-W6-48-50cm,15.2,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.02
143-W6,Ba-S-GC,JT-2015-SED-GC-143-W6-48-50cm,788,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.01
143-W6,Be-S-GC,JT-2015-SED-GC-143-W6-48-50cm,1.86,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.009
143-W6,Cd-S-GC,JT-2015-SED-GC-143-W6-48-50cm,0.51,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.001
143-W6,Cr-S-GC,JT-2015-SED-GC-143-W6-48-50cm,118,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.4
143-W6,Cu-S-GC,JT-2015-SED-GC-143-W6-48-50cm,34.8,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.2
143-W6,Fe-S-GC,JT-2015-SED-GC-143-W6-48-50cm,4.81,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.01
143-W6,Hg-S-GC,JT-2015-SED-GC-143-W6-48-50cm,0.068,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.001
143-W6,Mn-S-GC,JT-2015-SED-GC-143-W6-48-50cm,595,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,2.4
143-W6,Ni-S-GC,JT-2015-SED-GC-143-W6-48-50cm,51.9,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.004
143-W6,Pb-S-GC,JT-2015-SED-GC-143-W6-48-50cm,21.3,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.002
143-W6,Sb-S-GC,JT-2015-SED-GC-143-W6-48-50cm,1.81,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.001
143-W6,Se-S-GC,JT-2015-SED-GC-143-W6-48-50cm,1.28,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.024
143-W6,Sn-S-GC,JT-2015-SED-GC-143-W6-48-50cm,2.32,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.003
143-W6,Tl-S-GC,JT-2015-SED-GC-143-W6-48-50cm,0.86,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.001
143-W6,V-S-GC,JT-2015-SED-GC-143-W6-48-50cm,234,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.6
143-W6,Zn-S-GC,JT-2015-SED-GC-143-W6-48-50cm,149,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.5
143-W6,TOC-S-GC,JT-2015-SED-GC-143-W6-48-50cm,1.16,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 48-50cm,0.03
143-W6,Ag-S-GC,JT-2015-SED-GC-143-W6-52-54cm,0.19,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 52-54cm,0.003
143-W6,Al-S-GC,JT-2015-SED-GC-143-W6-52-54cm,8.37,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 52-54cm,0.01
143-W6,As-S-GC,JT-2015-SED-GC-143-W6-52-54cm,16.1,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 52-54cm,0.02
143-W6,Ba-S-GC,JT-2015-SED-GC-143-W6-52-54cm,804,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 52-54cm,0.01
143-W6,Be-S-GC,JT-2015-SED-GC-143-W6-52-54cm,1.84,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 52-54cm,0.009
143-W6,Cd-S-GC,JT-2015-SED-GC-143-W6-52-54cm,0.48,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 52-54cm,0.001
143-W6,Cr-S-GC,JT-2015-SED-GC-143-W6-52-54cm,116,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 52-54cm,0.4
143-W6,Cu-S-GC,JT-2015-SED-GC-143-W6-52-54cm,34.6,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 52-54cm,0.2
143-W6,Fe-S-GC,JT-2015-SED-GC-143-W6-52-54cm,4.79,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 52-54cm,0.01
143-W6,Hg-S-GC,JT-2015-SED-GC-143-W6-52-54cm,0.068,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 52-54cm,0.001
143-W6,Mn-S-GC,JT-2015-SED-GC-143-W6-52-54cm,670,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 52-54cm,2.4
143-W6,Ni-S-GC,JT-2015-SED-GC-143-W6-52-54cm,53.7,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 52-54cm,0.004
143-W6,Pb-S-GC,JT-2015-SED-GC-143-W6-52-54cm,21.2,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 52-54cm,0.002
143-W6,Sb-S-GC,JT-2015-SED-GC-143-W6-52-54cm,1.83,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 52-54cm,0.001
143-W6,Se-S-GC,JT-2015-SED-GC-143-W6-52-54cm,1.30,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 52-54cm,0.024
143-W6,Sn-S-GC,JT-2015-SED-GC-143-W6-52-54cm,2.35,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 52-54cm,0.003
143-W6,Tl-S-GC,JT-2015-SED-GC-143-W6-52-54cm,0.89,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 52-54cm,0.001
143-W6,V-S-GC,JT-2015-SED-GC-143-W6-52-54cm,229,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 52-54cm,0.6
143-W6,Zn-S-GC,JT-2015-SED-GC-143-W6-52-54cm,147,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 52-54cm,0.5
143-W6,TOC-S-GC,JT-2015-SED-GC-143-W6-52-54cm,1.16,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 52-54cm,0.03
143-W6,Ag-S-GC,JT-2015-SED-GC-143-W6-56-58cm,0.19,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 56-58cm,0.003
143-W6,Al-S-GC,JT-2015-SED-GC-143-W6-56-58cm,8.39,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 56-58cm,0.01
143-W6,As-S-GC,JT-2015-SED-GC-143-W6-56-58cm,16.9,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 56-58cm,0.02
143-W6,Ba-S-GC,JT-2015-SED-GC-143-W6-56-58cm,797,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 56-58cm,0.01
143-W6,Be-S-GC,JT-2015-SED-GC-143-W6-56-58cm,1.85,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 56-58cm,0.009
143-W6,Cd-S-GC,JT-2015-SED-GC-143-W6-56-58cm,0.39,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 56-58cm,0.001
143-W6,Cr-S-GC,JT-2015-SED-GC-143-W6-56-58cm,116,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 56-58cm,0.4
143-W6,Cu-S-GC,JT-2015-SED-GC-143-W6-56-58cm,34.3,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 56-58cm,0.2
143-W6,Fe-S-GC,JT-2015-SED-GC-143-W6-56-58cm,4.84,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 56-58cm,0.01
143-W6,Hg-S-GC,JT-2015-SED-GC-143-W6-56-58cm,0.069,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 56-58cm,0.001
143-W6,Mn-S-GC,JT-2015-SED-GC-143-W6-56-58cm,626,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 56-58cm,2.4
143-W6,Ni-S-GC,JT-2015-SED-GC-143-W6-56-58cm,51.3,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 56-58cm,0.004
143-W6,Pb-S-GC,JT-2015-SED-GC-143-W6-56-58cm,21.4,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 56-58cm,0.002
143-W6,Sb-S-GC,JT-2015-SED-GC-143-W6-56-58cm,1.89,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 56-58cm,0.001
143-W6,Se-S-GC,JT-2015-SED-GC-143-W6-56-58cm,1.29,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 56-58cm,0.024
143-W6,Sn-S-GC,JT-2015-SED-GC-143-W6-56-58cm,2.35,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 56-58cm,0.003
143-W6,Tl-S-GC,JT-2015-SED-GC-143-W6-56-58cm,0.89,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 56-58cm,0.001
143-W6,V-S-GC,JT-2015-SED-GC-143-W6-56-58cm,229,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 56-58cm,0.6
143-W6,Zn-S-GC,JT-2015-SED-GC-143-W6-56-58cm,147,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 56-58cm,0.5
143-W6,TOC-S-GC,JT-2015-SED-GC-143-W6-56-58cm,1.14,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 56-58cm,0.03
143-W6,Ag-S-GC,JT-2015-SED-GC-143-W6-60-62cm,0.19,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 60-62cm,0.003
143-W6,Al-S-GC,JT-2015-SED-GC-143-W6-60-62cm,8.40,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 60-62cm,0.01
143-W6,As-S-GC,JT-2015-SED-GC-143-W6-60-62cm,17.7,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 60-62cm,0.02
143-W6,Ba-S-GC,JT-2015-SED-GC-143-W6-60-62cm,794,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 60-62cm,0.01
143-W6,Be-S-GC,JT-2015-SED-GC-143-W6-60-62cm,1.82,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 60-62cm,0.009
143-W6,Cd-S-GC,JT-2015-SED-GC-143-W6-60-62cm,0.34,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 60-62cm,0.001
143-W6,Cr-S-GC,JT-2015-SED-GC-143-W6-60-62cm,117,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 60-62cm,0.4
143-W6,Cu-S-GC,JT-2015-SED-GC-143-W6-60-62cm,34.4,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 60-62cm,0.2
143-W6,Fe-S-GC,JT-2015-SED-GC-143-W6-60-62cm,4.94,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 60-62cm,0.01
143-W6,Hg-S-GC,JT-2015-SED-GC-143-W6-60-62cm,0.070,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 60-62cm,0.001
143-W6,Mn-S-GC,JT-2015-SED-GC-143-W6-60-62cm,615,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 60-62cm,2.4
143-W6,Ni-S-GC,JT-2015-SED-GC-143-W6-60-62cm,51.1,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 60-62cm,0.004
143-W6,Pb-S-GC,JT-2015-SED-GC-143-W6-60-62cm,21.3,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 60-62cm,0.002
143-W6,Sb-S-GC,JT-2015-SED-GC-143-W6-60-62cm,2.17,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 60-62cm,0.001
143-W6,Se-S-GC,JT-2015-SED-GC-143-W6-60-62cm,1.30,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 60-62cm,0.024
143-W6,Sn-S-GC,JT-2015-SED-GC-143-W6-60-62cm,2.40,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 60-62cm,0.003
143-W6,Tl-S-GC,JT-2015-SED-GC-143-W6-60-62cm,0.84,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 60-62cm,0.001
143-W6,V-S-GC,JT-2015-SED-GC-143-W6-60-62cm,228,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 60-62cm,0.6
143-W6,Zn-S-GC,JT-2015-SED-GC-143-W6-60-62cm,146,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 60-62cm,0.5
143-W6,TOC-S-GC,JT-2015-SED-GC-143-W6-60-62cm,1.15,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 60-62cm,0.03
143-W6,Ag-S-GC,JT-2015-SED-GC-143-W6-64-66cm,0.19,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 64-66cm,0.003
143-W6,Al-S-GC,JT-2015-SED-GC-143-W6-64-66cm,8.53,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 64-66cm,0.01
143-W6,As-S-GC,JT-2015-SED-GC-143-W6-64-66cm,19.1,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 64-66cm,0.02
143-W6,Ba-S-GC,JT-2015-SED-GC-143-W6-64-66cm,802,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 64-66cm,0.01
143-W6,Be-S-GC,JT-2015-SED-GC-143-W6-64-66cm,1.88,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 64-66cm,0.009
143-W6,Cd-S-GC,JT-2015-SED-GC-143-W6-64-66cm,0.39,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 64-66cm,0.001
143-W6,Cr-S-GC,JT-2015-SED-GC-143-W6-64-66cm,117,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 64-66cm,0.4
143-W6,Cu-S-GC,JT-2015-SED-GC-143-W6-64-66cm,34.2,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 64-66cm,0.2
143-W6,Fe-S-GC,JT-2015-SED-GC-143-W6-64-66cm,4.71,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 64-66cm,0.01
143-W6,Hg-S-GC,JT-2015-SED-GC-143-W6-64-66cm,0.069,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 64-66cm,0.001
143-W6,Mn-S-GC,JT-2015-SED-GC-143-W6-64-66cm,616,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 64-66cm,2.4
143-W6,Ni-S-GC,JT-2015-SED-GC-143-W6-64-66cm,52.1,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 64-66cm,0.004
143-W6,Pb-S-GC,JT-2015-SED-GC-143-W6-64-66cm,21.2,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 64-66cm,0.002
143-W6,Sb-S-GC,JT-2015-SED-GC-143-W6-64-66cm,1.73,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 64-66cm,0.001
143-W6,Se-S-GC,JT-2015-SED-GC-143-W6-64-66cm,1.33,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 64-66cm,0.024
143-W6,Sn-S-GC,JT-2015-SED-GC-143-W6-64-66cm,2.38,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 64-66cm,0.003
143-W6,Tl-S-GC,JT-2015-SED-GC-143-W6-64-66cm,0.87,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 64-66cm,0.001
143-W6,V-S-GC,JT-2015-SED-GC-143-W6-64-66cm,231,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 64-66cm,0.6
143-W6,Zn-S-GC,JT-2015-SED-GC-143-W6-64-66cm,144,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 64-66cm,0.5
143-W6,TOC-S-GC,JT-2015-SED-GC-143-W6-64-66cm,1.13,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 64-66cm,0.03
143-W6,Ag-S-GC,JT-2015-SED-GC-143-W6-68-70cm-lab-duplicate-1,0.19,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 68-70cm,0.003
143-W6,Al-S-GC,JT-2015-SED-GC-143-W6-68-70cm-lab-duplicate-1,8.39,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 68-70cm,0.01
143-W6,As-S-GC,JT-2015-SED-GC-143-W6-68-70cm-lab-duplicate-1,20.8,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 68-70cm,0.02
143-W6,Ba-S-GC,JT-2015-SED-GC-143-W6-68-70cm-lab-duplicate-1,796,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 68-70cm,0.01
143-W6,Be-S-GC,JT-2015-SED-GC-143-W6-68-70cm-lab-duplicate-1,1.81,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 68-70cm,0.009
143-W6,Cd-S-GC,JT-2015-SED-GC-143-W6-68-70cm-lab-duplicate-1,0.39,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 68-70cm,0.001
143-W6,Cr-S-GC,JT-2015-SED-GC-143-W6-68-70cm-lab-duplicate-1,115,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 68-70cm,0.4
143-W6,Cu-S-GC,JT-2015-SED-GC-143-W6-68-70cm-lab-duplicate-1,33.7,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 68-70cm,0.2
143-W6,Fe-S-GC,JT-2015-SED-GC-143-W6-68-70cm-lab-duplicate-1,4.99,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 68-70cm,0.01
143-W6,Hg-S-GC,JT-2015-SED-GC-143-W6-68-70cm-lab-duplicate-1,0.069,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 68-70cm,0.001
143-W6,Mn-S-GC,JT-2015-SED-GC-143-W6-68-70cm-lab-duplicate-1,768,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 68-70cm,2.4
143-W6,Ni-S-GC,JT-2015-SED-GC-143-W6-68-70cm-lab-duplicate-1,53.6,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 68-70cm,0.004
143-W6,Pb-S-GC,JT-2015-SED-GC-143-W6-68-70cm-lab-duplicate-1,21.1,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 68-70cm,0.002
143-W6,Sb-S-GC,JT-2015-SED-GC-143-W6-68-70cm-lab-duplicate-1,1.71,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 68-70cm,0.001
143-W6,Se-S-GC,JT-2015-SED-GC-143-W6-68-70cm-lab-duplicate-1,1.23,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 68-70cm,0.024
143-W6,Sn-S-GC,JT-2015-SED-GC-143-W6-68-70cm-lab-duplicate-1,2.33,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 68-70cm,0.003
143-W6,Tl-S-GC,JT-2015-SED-GC-143-W6-68-70cm-lab-duplicate-1,0.81,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 68-70cm,0.001
143-W6,V-S-GC,JT-2015-SED-GC-143-W6-68-70cm-lab-duplicate-1,224,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 68-70cm,0.6
143-W6,Zn-S-GC,JT-2015-SED-GC-143-W6-68-70cm-lab-duplicate-1,144,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 68-70cm,0.5
143-W6,TOC-S-GC,JT-2015-SED-GC-143-W6-68-70cm-lab-duplicate-1,1.09,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 68-70cm,0.03
143-W6,Ag-S-GC,JT-2015-SED-GC-143-W6-68-70cm-lab-duplicate-2,0.19,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 68-70cm,0.003
143-W6,Al-S-GC,JT-2015-SED-GC-143-W6-68-70cm-lab-duplicate-2,8.46,nc,502,meter,Bottom depth to the surface of the sediment core.,Core section 68-70cm,0.01
